animal,sub_id,word_id,word,sub_type
mammoth,CB_23,w1,big,CB
panda,CB_01,w1,medium,CB
panda,CB_02,w1,builtforspeed,CB
panda,CB_03,w1,upright,CB
panda,CB_04,w1,four,CB
panda,CB_05,w1,big,CB
panda,CB_06,w1,flat,CB
panda,CB_08,w1,four,CB
panda,CB_09,w1,skinny,CB
panda,CB_10,w1,bears,CB
panda,CB_11,w1,medium,CB
panda,CB_12,w1,soft,CB
panda,CB_13,w1,wide,CB
panda,CB_14,w1,large,CB
panda,CB_15,w1,four,CB
panda,CB_16,w1,oblong,CB
panda,CB_17,w1,big,CB
panda,CB_18,w1,fat,CB
panda,CB_19,w1,big,CB
panda,CB_23,w1,four,CB
panther,CB_01,w1,medium,CB
panther,CB_02,w1,catlike,CB
panther,CB_03,w1,big,CB
panther,CB_04,w1,four,CB
panther,CB_05,w1,cats,CB
panther,CB_06,w1,flat,CB
panther,CB_08,w1,four,CB
panther,CB_09,w1,skinny,CB
panther,CB_10,w1,big,CB
panther,CB_11,w1,medium,CB
panther,CB_12,w1,coarse,CB
panther,CB_13,w1,tall,CB
panther,CB_14,w1,large,CB
panther,CB_15,w1,four,CB
panther,CB_16,w1,round,CB
panther,CB_17,w1,powerful,CB
panther,CB_18,w1,four,CB
panther,CB_19,w1,wild,CB
panther,CB_23,w1,four,CB
pig,CB_01,w1,short,CB
pig,CB_02,w1,lowtoground,CB
pig,CB_03,w1,four,CB
pig,CB_04,w1,four,CB
pig,CB_05,w1,lowfront,CB
pig,CB_06,w1,flat,CB
pig,CB_08,w1,four,CB
pig,CB_09,w1,skinny,CB
pig,CB_10,w1,small,CB
pig,CB_11,w1,big,CB
pig,CB_12,w1,coarse,CB
pig,CB_13,w1,wide,CB
pig,CB_14,w1,thin,CB
pig,CB_15,w1,four,CB
pig,CB_16,w1,round,CB
pig,CB_17,w1,big,CB
pig,CB_18,w1,fat,CB
pig,CB_19,w1,farm,CB
pig,CB_23,w1,four,CB
pigeon,CB_01,w1,circular,CB
pigeon,CB_02,w1,birdlike,CB
pigeon,CB_03,w1,birdlike,CB
pigeon,CB_04,w1,two,CB
pigeon,CB_05,w1,wings,CB
pigeon,CB_06,w1,birds,CB
pigeon,CB_08,w1,wings,CB
pigeon,CB_09,w1,slick,CB
pigeon,CB_10,w1,wings,CB
pigeon,CB_11,w1,medium,CB
pigeon,CB_12,w1,feathers,CB
pigeon,CB_13,w1,birds,CB
pigeon,CB_14,w1,thin,CB
pigeon,CB_15,w1,birds,CB
pigeon,CB_16,w1,oblong,CB
pigeon,CB_17,w1,ugly,CB
pigeon,CB_18,w1,birds,CB
pigeon,CB_19,w1,birds,CB
pigeon,CB_23,w1,birds,CB
polarbear,CB_01,w1,long,CB
polarbear,CB_02,w1,lowtoground,CB
polarbear,CB_03,w1,upright,CB
polarbear,CB_04,w1,four,CB
polarbear,CB_05,w1,big,CB
polarbear,CB_06,w1,flat,CB
polarbear,CB_08,w1,four,CB
polarbear,CB_09,w1,skinny,CB
polarbear,CB_10,w1,bears,CB
polarbear,CB_11,w1,big,CB
polarbear,CB_12,w1,soft,CB
polarbear,CB_13,w1,wide,CB
polarbear,CB_14,w1,large,CB
polarbear,CB_15,w1,four,CB
polarbear,CB_16,w1,round,CB
polarbear,CB_17,w1,big,CB
polarbear,CB_18,w1,four,CB
polarbear,CB_19,w1,big,CB
polarbear,CB_23,w1,arms,CB
rhino,CB_01,w1,medium,CB
rhino,CB_02,w1,lowtoground,CB
rhino,CB_03,w1,big,CB
rhino,CB_04,w1,four,CB
rhino,CB_05,w1,huge,CB
rhino,CB_06,w1,flat,CB
rhino,CB_08,w1,four,CB
rhino,CB_09,w1,fat,CB
rhino,CB_10,w1,big,CB
rhino,CB_11,w1,small,CB
rhino,CB_12,w1,coarse,CB
rhino,CB_13,w1,tall,CB
rhino,CB_14,w1,large,CB
rhino,CB_15,w1,four,CB
rhino,CB_16,w1,oblong,CB
rhino,CB_17,w1,powerful,CB
rhino,CB_18,w1,large,CB
rhino,CB_19,w1,wild,CB
rhino,CB_23,w1,big,CB
shark,CB_01,w1,big,CB
shark,CB_02,w1,fishlike,CB
shark,CB_03,w1,long,CB
shark,CB_04,w1,fish,CB
shark,CB_05,w1,long,CB
shark,CB_06,w1,long,CB
shark,CB_08,w1,swimmers,CB
shark,CB_09,w1,slick,CB
shark,CB_10,w1,ocean,CB
shark,CB_11,w1,small,CB
