participant_type,similarity_type,animal1,animal2,human_similarity
sighted,human_similarity_skin,crow,gorilla,0
sighted,human_similarity_skin,crow,grizzly,0
sighted,human_similarity_skin,crow,hippo,0
sighted,human_similarity_skin,crow,killerwhale,0
sighted,human_similarity_skin,crow,lion,0
sighted,human_similarity_skin,crow,llama,0
sighted,human_similarity_skin,crow,mammoth,0
sighted,human_similarity_skin,crow,panda,0
sighted,human_similarity_skin,crow,panther,0
sighted,human_similarity_skin,crow,pig,0
sighted,human_similarity_skin,crow,pigeon,1
sighted,human_similarity_skin,crow,polarbear,0
sighted,human_similarity_skin,crow,rhino,0
sighted,human_similarity_skin,crow,shark,0
sighted,human_similarity_skin,crow,sheep,0
sighted,human_similarity_skin,crow,skunk,0
sighted,human_similarity_skin,crow,sloth,0
sighted,human_similarity_skin,crow,swan,0.85
sighted,human_similarity_skin,crow,zebra,0
sighted,human_similarity_skin,deer,dolphin,0.05
sighted,human_similarity_skin,deer,elephant,0.05
sighted,human_similarity_skin,deer,flamingo,0
sighted,human_similarity_skin,deer,giraffe,0.9
sighted,human_similarity_skin,deer,goat,0.7
sighted,human_similarity_skin,deer,gorilla,0.45
sighted,human_similarity_skin,deer,grizzly,0.4
sighted,human_similarity_skin,deer,hippo,0.1
sighted,human_similarity_skin,deer,killerwhale,0.05
sighted,human_similarity_skin,deer,lion,0.75
sighted,human_similarity_skin,deer,llama,0.7
sighted,human_similarity_skin,deer,mammoth,0.45
sighted,human_similarity_skin,deer,panda,0.5
sighted,human_similarity_skin,deer,panther,0.8
sighted,human_similarity_skin,deer,pig,0.1
sighted,human_similarity_skin,deer,pigeon,0
sighted,human_similarity_skin,deer,polarbear,0.4
sighted,human_similarity_skin,deer,rhino,0.05
sighted,human_similarity_skin,deer,shark,0.05
sighted,human_similarity_skin,deer,sheep,0.45
sighted,human_similarity_skin,deer,skunk,0.55
sighted,human_similarity_skin,deer,sloth,0.65
sighted,human_similarity_skin,deer,swan,0
sighted,human_similarity_skin,deer,zebra,0.9
sighted,human_similarity_skin,dolphin,elephant,0.15
sighted,human_similarity_skin,dolphin,flamingo,0
sighted,human_similarity_skin,dolphin,giraffe,0.05
sighted,human_similarity_skin,dolphin,goat,0
sighted,human_similarity_skin,dolphin,gorilla,0
sighted,human_similarity_skin,dolphin,grizzly,0
sighted,human_similarity_skin,dolphin,hippo,0.25
sighted,human_similarity_skin,dolphin,killerwhale,1
sighted,human_similarity_skin,dolphin,lion,0.05
sighted,human_similarity_skin,dolphin,llama,0
sighted,human_similarity_skin,dolphin,mammoth,0
sighted,human_similarity_skin,dolphin,panda,0
sighted,human_similarity_skin,dolphin,panther,0.05
sighted,human_similarity_skin,dolphin,pig,0.15
sighted,human_similarity_skin,dolphin,pigeon,0
sighted,human_similarity_skin,dolphin,polarbear,0
sighted,human_similarity_skin,dolphin,rhino,0.2
sighted,human_similarity_skin,dolphin,shark,0.95
sighted,human_similarity_skin,dolphin,sheep,0
sighted,human_similarity_skin,dolphin,skunk,0
sighted,human_similarity_skin,dolphin,sloth,0
sighted,human_similarity_skin,dolphin,swan,0
sighted,human_similarity_skin,dolphin,zebra,0.05
sighted,human_similarity_skin,elephant,flamingo,0.05
sighted,human_similarity_skin,elephant,giraffe,0.05
sighted,human_similarity_skin,elephant,goat,0
sighted,human_similarity_skin,elephant,gorilla,0.05
sighted,human_similarity_skin,elephant,grizzly,0
sighted,human_similarity_skin,elephant,hippo,0.85
sighted,human_similarity_skin,elephant,killerwhale,0.15
sighted,human_similarity_skin,elephant,lion,0.05
sighted,human_similarity_skin,elephant,llama,0.05
sighted,human_similarity_skin,elephant,mammoth,0.05
sighted,human_similarity_skin,elephant,panda,0
sighted,human_similarity_skin,elephant,panther,0.05
sighted,human_similarity_skin,elephant,pig,0.85
sighted,human_similarity_skin,elephant,pigeon,0
sighted,human_similarity_skin,elephant,polarbear,0
sighted,human_similarity_skin,elephant,rhino,0.95
sighted,human_similarity_skin,elephant,shark,0.2
sighted,human_similarity_skin,elephant,sheep,0
sighted,human_similarity_skin,elephant,skunk,0
sighted,human_similarity_skin,elephant,sloth,0
sighted,human_similarity_skin,elephant,swan,0.05
sighted,human_similarity_skin,elephant,zebra,0.05
sighted,human_similarity_skin,flamingo,giraffe,0.05
sighted,human_similarity_skin,flamingo,goat,0
sighted,human_similarity_skin,flamingo,gorilla,0
sighted,human_similarity_skin,flamingo,grizzly,0
sighted,human_similarity_skin,flamingo,hippo,0.05
sighted,human_similarity_skin,flamingo,killerwhale,0
sighted,human_similarity_skin,flamingo,lion,0.05
sighted,human_similarity_skin,flamingo,llama,0
sighted,human_similarity_skin,flamingo,mammoth,0.05
sighted,human_similarity_skin,flamingo,panda,0.05
sighted,human_similarity_skin,flamingo,panther,0.05
sighted,human_similarity_skin,flamingo,pig,0.05
sighted,human_similarity_skin,flamingo,pigeon,0.85
sighted,human_similarity_skin,flamingo,polarbear,0
sighted,human_similarity_skin,flamingo,rhino,0.05
sighted,human_similarity_skin,flamingo,shark,0
sighted,human_similarity_skin,flamingo,sheep,0
sighted,human_similarity_skin,flamingo,skunk,0.05
sighted,human_similarity_skin,flamingo,sloth,0
sighted,human_similarity_skin,flamingo,swan,1
sighted,human_similarity_skin,flamingo,zebra,0.05
sighted,human_similarity_skin,giraffe,goat,0.7
sighted,human_similarity_skin,giraffe,gorilla,0.45
sighted,human_similarity_skin,giraffe,grizzly,0.4
sighted,human_similarity_skin,giraffe,hippo,0.1
sighted,human_similarity_skin,giraffe,killerwhale,0.05
sighted,human_similarity_skin,giraffe,lion,0.75
sighted,human_similarity_skin,giraffe,llama,0.7
sighted,human_similarity_skin,giraffe,mammoth,0.45
sighted,human_similarity_skin,giraffe,panda,0.5
sighted,human_similarity_skin,giraffe,panther,0.8
sighted,human_similarity_skin,giraffe,pig,0.1
sighted,human_similarity_skin,giraffe,pigeon,0
sighted,human_similarity_skin,giraffe,polarbear,0.4
sighted,human_similarity_skin,giraffe,rhino,0.05
sighted,human_similarity_skin,giraffe,shark,0.05
sighted,human_similarity_skin,giraffe,sheep,0.4
sighted,human_similarity_skin,giraffe,skunk,0.55
sighted,human_similarity_skin,giraffe,sloth,0.55
sighted,human_similarity_skin,giraffe,swan,0.05
sighted,human_similarity_skin,giraffe,zebra,1
sighted,human_similarity_skin,goat,gorilla,0.7
sighted,human_similarity_skin,goat,grizzly,0.6
sighted,human_similarity_skin,goat,hippo,0
sighted,human_similarity_skin,goat,killerwhale,0
sighted,human_similarity_skin,goat,lion,0.6
sighted,human_similarity_skin,goat,llama,0.65
sighted,human_similarity_skin,goat,mammoth,0.55
sighted,human_similarity_skin,goat,panda,0.35
sighted,human_similarity_skin,goat,panther,0.55
sighted,human_similarity_skin,goat,pig,0.05
sighted,human_similarity_skin,goat,pigeon,0
sighted,human_similarity_skin,goat,polarbear,0.6
sighted,human_similarity_skin,goat,rhino,0
sighted,human_similarity_skin,goat,shark,0
sighted,human_similarity_skin,goat,sheep,0.45
sighted,human_similarity_skin,goat,skunk,0.65
sighted,human_similarity_skin,goat,sloth,0.65
sighted,human_similarity_skin,goat,swan,0
sighted,human_similarity_skin,goat,zebra,0.7
sighted,human_similarity_skin,gorilla,grizzly,0.85
sighted,human_similarity_skin,gorilla,hippo,0.05
sighted,human_similarity_skin,gorilla,killerwhale,0
sighted,human_similarity_skin,gorilla,lion,0.45
sighted,human_similarity_skin,gorilla,llama,0.55
sighted,human_similarity_skin,gorilla,mammoth,0.7
sighted,human_similarity_skin,gorilla,panda,0.6
sighted,human_similarity_skin,gorilla,panther,0.4
sighted,human_similarity_skin,gorilla,pig,0.05
sighted,human_similarity_skin,gorilla,pigeon,0
sighted,human_similarity_skin,gorilla,polarbear,0.85
sighted,human_similarity_skin,gorilla,rhino,0.05
sighted,human_similarity_skin,gorilla,shark,0
sighted,human_similarity_skin,gorilla,sheep,0.4
sighted,human_similarity_skin,gorilla,skunk,0.55
sighted,human_similarity_skin,gorilla,sloth,0.65
sighted,human_similarity_skin,gorilla,swan,0
sighted,human_similarity_skin,gorilla,zebra,0.45
sighted,human_similarity_skin,grizzly,hippo,0
sighted,human_similarity_skin,grizzly,killerwhale,0
sighted,human_similarity_skin,grizzly,lion,0.45
sighted,human_similarity_skin,grizzly,llama,0.45
sighted,human_similarity_skin,grizzly,mammoth,0.8
sighted,human_similarity_skin,grizzly,panda,0.75
sighted,human_similarity_skin,grizzly,panther,0.45
sighted,human_similarity_skin,grizzly,pig,0.05
sighted,human_similarity_skin,grizzly,pigeon,0
sighted,human_similarity_skin,grizzly,polarbear,1
sighted,human_similarity_skin,grizzly,rhino,0
sighted,human_similarity_skin,grizzly,shark,0
sighted,human_similarity_skin,grizzly,sheep,0.5
sighted,human_similarity_skin,grizzly,skunk,0.7
sighted,human_similarity_skin,grizzly,sloth,0.65
sighted,human_similarity_skin,grizzly,swan,0
sighted,human_similarity_skin,grizzly,zebra,0.4
sighted,human_similarity_skin,hippo,killerwhale,0.25
sighted,human_similarity_skin,hippo,lion,0.1
sighted,human_similarity_skin,hippo,llama,0.05
sighted,human_similarity_skin,hippo,mammoth,0.05
sighted,human_similarity_skin,hippo,panda,0.05
sighted,human_similarity_skin,hippo,panther,0.1
sighted,human_similarity_skin,hippo,pig,0.75
sighted,human_similarity_skin,hippo,pigeon,0
sighted,human_similarity_skin,hippo,polarbear,0
sighted,human_similarity_skin,hippo,rhino,0.9
sighted,human_similarity_skin,hippo,shark,0.25
sighted,human_similarity_skin,hippo,sheep,0.05
sighted,human_similarity_skin,hippo,skunk,0
sighted,human_similarity_skin,hippo,sloth,0
sighted,human_similarity_skin,hippo,swan,0.05
sighted,human_similarity_skin,hippo,zebra,0.1
sighted,human_similarity_skin,killerwhale,lion,0.05
sighted,human_similarity_skin,killerwhale,llama,0
sighted,human_similarity_skin,killerwhale,mammoth,0
sighted,human_similarity_skin,killerwhale,panda,0
sighted,human_similarity_skin,killerwhale,panther,0.05
sighted,human_similarity_skin,killerwhale,pig,0.15
sighted,human_similarity_skin,killerwhale,pigeon,0
sighted,human_similarity_skin,killerwhale,polarbear,0
sighted,human_similarity_skin,killerwhale,rhino,0.2
sighted,human_similarity_skin,killerwhale,shark,0.95
sighted,human_similarity_skin,killerwhale,sheep,0
sighted,human_similarity_skin,killerwhale,skunk,0
sighted,human_similarity_skin,killerwhale,sloth,0
sighted,human_similarity_skin,killerwhale,swan,0
sighted,human_similarity_skin,killerwhale,zebra,0.05
sighted,human_similarity_skin,lion,llama,0.55
sighted,human_similarity_skin,lion,mammoth,0.35
sighted,human_similarity_skin,lion,panda,0.65
sighted,human_similarity_skin,lion,panther,0.95
sighted,human_similarity_skin,lion,pig,0.1
sighted,human_similarity_skin,lion,pigeon,0
sighted,human_similarity_skin,lion,polarbear,0.45
sighted,human_similarity_skin,lion,rhino,0.05
sighted,human_similarity_skin,lion,shark,0.05
sighted,human_similarity_skin,lion,sheep,0.55
sighted,human_similarity_skin,lion,skunk,0.65
sighted,human_similarity_skin,lion,sloth,0.7
sighted,human_similarity_skin,lion,swan,0.05
sighted,human_similarity_skin,lion,zebra,0.75
sighted,human_similarity_skin,llama,mammoth,0.5
sighted,human_similarity_skin,llama,panda,0.45
sighted,human_similarity_skin,llama,panther,0.5
sighted,human_similarity_skin,llama,pig,0.1
sighted,human_similarity_skin,llama,pigeon,0
sighted,human_similarity_skin,llama,polarbear,0.45
sighted,human_similarity_skin,llama,rhino,0
sighted,human_similarity_skin,llama,shark,0
sighted,human_similarity_skin,llama,sheep,0.45
sighted,human_similarity_skin,llama,skunk,0.45
sighted,human_similarity_skin,llama,sloth,0.6
sighted,human_similarity_skin,llama,swan,0
sighted,human_similarity_skin,llama,zebra,0.7
sighted,human_similarity_skin,mammoth,panda,0.55
sighted,human_similarity_skin,mammoth,panther,0.4
sighted,human_similarity_skin,mammoth,pig,0.1
sighted,human_similarity_skin,mammoth,pigeon,0
sighted,human_similarity_skin,mammoth,polarbear,0.8
sighted,human_similarity_skin,mammoth,rhino,0.05
sighted,human_similarity_skin,mammoth,shark,0
sighted,human_similarity_skin,mammoth,sheep,0.45
sighted,human_similarity_skin,mammoth,skunk,0.65
sighted,human_similarity_skin,mammoth,sloth,0.65
sighted,human_similarity_skin,mammoth,swan,0.05
sighted,human_similarity_skin,mammoth,zebra,0.45
sighted,human_similarity_skin,panda,panther,0.65
sighted,human_similarity_skin,panda,pig,0.05
sighted,human_similarity_skin,panda,pigeon,0
sighted,human_similarity_skin,panda,polarbear,0.75
sighted,human_similarity_skin,panda,rhino,0
sighted,human_similarity_skin,panda,shark,0
sighted,human_similarity_skin,panda,sheep,0.55
sighted,human_similarity_skin,panda,skunk,0.7
sighted,human_similarity_skin,panda,sloth,0.6
sighted,human_similarity_skin,panda,swan,0.05
sighted,human_similarity_skin,panda,zebra,0.5
sighted,human_similarity_skin,panther,pig,0.1
sighted,human_similarity_skin,panther,pigeon,0
sighted,human_similarity_skin,panther,polarbear,0.45
sighted,human_similarity_skin,panther,rhino,0.05
sighted,human_similarity_skin,panther,shark,0.05
sighted,human_similarity_skin,panther,sheep,0.55
sighted,human_similarity_skin,panther,skunk,0.65
sighted,human_similarity_skin,panther,sloth,0.65
sighted,human_similarity_skin,panther,swan,0.05
sighted,human_similarity_skin,panther,zebra,0.8
sighted,human_similarity_skin,pig,pigeon,0
sighted,human_similarity_skin,pig,polarbear,0.05
sighted,human_similarity_skin,pig,rhino,0.8
sighted,human_similarity_skin,pig,shark,0.15
sighted,human_similarity_skin,pig,sheep,0.05
sighted,human_similarity_skin,pig,skunk,0.05
sighted,human_similarity_skin,pig,sloth,0.05
sighted,human_similarity_skin,pig,swan,0.05
sighted,human_similarity_skin,pig,zebra,0.1
sighted,human_similarity_skin,pigeon,polarbear,0
sighted,human_similarity_skin,pigeon,rhino,0
sighted,human_similarity_skin,pigeon,shark,0
sighted,human_similarity_skin,pigeon,sheep,0
sighted,human_similarity_skin,pigeon,skunk,0
sighted,human_similarity_skin,pigeon,sloth,0
sighted,human_similarity_skin,pigeon,swan,0.85
sighted,human_similarity_skin,pigeon,zebra,0
sighted,human_similarity_skin,polarbear,rhino,0
sighted,human_similarity_skin,polarbear,shark,0
sighted,human_similarity_skin,polarbear,sheep,0.5
sighted,human_similarity_skin,polarbear,skunk,0.7
sighted,human_similarity_skin,polarbear,sloth,0.65
sighted,human_similarity_skin,polarbear,swan,0
sighted,human_similarity_skin,polarbear,zebra,0.4
sighted,human_similarity_skin,rhino,shark,0.25
sighted,human_similarity_skin,rhino,sheep,0
sighted,human_similarity_skin,rhino,skunk,0
sighted,human_similarity_skin,rhino,sloth,0
sighted,human_similarity_skin,rhino,swan,0.05
sighted,human_similarity_skin,rhino,zebra,0.05
sighted,human_similarity_skin,shark,sheep,0
sighted,human_similarity_skin,shark,skunk,0
sighted,human_similarity_skin,shark,sloth,0
sighted,human_similarity_skin,shark,swan,0
sighted,human_similarity_skin,shark,zebra,0.05
sighted,human_similarity_skin,sheep,skunk,0.6
sighted,human_similarity_skin,sheep,sloth,0.6
sighted,human_similarity_skin,sheep,swan,0
sighted,human_similarity_skin,sheep,zebra,0.4
sighted,human_similarity_skin,skunk,sloth,0.6
sighted,human_similarity_skin,skunk,swan,0.05
sighted,human_similarity_skin,skunk,zebra,0.55
sighted,human_similarity_skin,sloth,swan,0
sighted,human_similarity_skin,sloth,zebra,0.55
sighted,human_similarity_skin,swan,zebra,0.05
blind,human_similarity_color,bat,beaver,0.15
blind,human_similarity_color,bat,boar,0.3
blind,human_similarity_color,bat,cheetah,0.2
blind,human_similarity_color,bat,crow,0.5
blind,human_similarity_color,bat,deer,0.4
blind,human_similarity_color,bat,dolphin,0.25
blind,human_similarity_color,bat,elephant,0.2
blind,human_similarity_color,bat,flamingo,0.1
blind,human_similarity_color,bat,giraffe,0.2
blind,human_similarity_color,bat,goat,0.3
blind,human_similarity_color,bat,gorilla,0.25
blind,human_similarity_color,bat,grizzly,0.35
blind,human_similarity_color,bat,hippo,0.2
blind,human_similarity_color,bat,killerwhale,0.2
blind,human_similarity_color,bat,lion,0.2
blind,human_similarity_color,bat,llama,0.25
blind,human_similarity_color,bat,mammoth,0.35
blind,human_similarity_color,bat,panda,0.2
blind,human_similarity_color,bat,panther,0.35
blind,human_similarity_color,bat,pig,0.1
blind,human_similarity_color,bat,pigeon,0.35
blind,human_similarity_color,bat,polarbear,0.2
blind,human_similarity_color,bat,rhino,0.15
blind,human_similarity_color,bat,shark,0.15
blind,human_similarity_color,bat,sheep,0.35
blind,human_similarity_color,bat,skunk,0.3
blind,human_similarity_color,bat,sloth,0.35
blind,human_similarity_color,bat,swan,0.3
blind,human_similarity_color,bat,zebra,0.05
blind,human_similarity_color,beaver,boar,0.45
blind,human_similarity_color,beaver,cheetah,0.15
blind,human_similarity_color,beaver,crow,0.2
blind,human_similarity_color,beaver,deer,0.35
blind,human_similarity_color,beaver,dolphin,0.25
blind,human_similarity_color,beaver,elephant,0.3
blind,human_similarity_color,beaver,flamingo,0.25
blind,human_similarity_color,beaver,giraffe,0.2
blind,human_similarity_color,beaver,goat,0.35
blind,human_similarity_color,beaver,gorilla,0.35
blind,human_similarity_color,beaver,grizzly,0.3
blind,human_similarity_color,beaver,hippo,0.45
blind,human_similarity_color,beaver,killerwhale,0.2
blind,human_similarity_color,beaver,lion,0.2
blind,human_similarity_color,beaver,llama,0.45
blind,human_similarity_color,beaver,mammoth,0.35
blind,human_similarity_color,beaver,panda,0.3
blind,human_similarity_color,beaver,panther,0.15
blind,human_similarity_color,beaver,pig,0.4
blind,human_similarity_color,beaver,pigeon,0.3
blind,human_similarity_color,beaver,polarbear,0.25
blind,human_similarity_color,beaver,rhino,0.4
blind,human_similarity_color,beaver,shark,0.3
blind,human_similarity_color,beaver,sheep,0.35
blind,human_similarity_color,beaver,skunk,0.25
blind,human_similarity_color,beaver,sloth,0.5
blind,human_similarity_color,beaver,swan,0.3
blind,human_similarity_color,beaver,zebra,0.1
blind,human_similarity_color,boar,cheetah,0.15
blind,human_similarity_color,boar,crow,0.25
blind,human_similarity_color,boar,deer,0.45
blind,human_similarity_color,boar,dolphin,0.15
blind,human_similarity_color,boar,elephant,0.4
blind,human_similarity_color,boar,flamingo,0
blind,human_similarity_color,boar,giraffe,0.4
blind,human_similarity_color,boar,goat,0.5
blind,human_similarity_color,boar,gorilla,0.35
blind,human_similarity_color,boar,grizzly,0.6
blind,human_similarity_color,boar,hippo,0.35
blind,human_similarity_color,boar,killerwhale,0.15
blind,human_similarity_color,boar,lion,0.2
blind,human_similarity_color,boar,llama,0.45
blind,human_similarity_color,boar,mammoth,0.65
blind,human_similarity_color,boar,panda,0.05
blind,human_similarity_color,boar,panther,0.45
blind,human_similarity_color,boar,pig,0.6
blind,human_similarity_color,boar,pigeon,0.15
blind,human_similarity_color,boar,polarbear,0.2
blind,human_similarity_color,boar,rhino,0.55
blind,human_similarity_color,boar,shark,0.1
blind,human_similarity_color,boar,sheep,0.25
blind,human_similarity_color,boar,skunk,0.4
blind,human_similarity_color,boar,sloth,0.65
blind,human_similarity_color,boar,swan,0.05
blind,human_similarity_color,boar,zebra,0.15
blind,human_similarity_color,cheetah,crow,0.15
blind,human_similarity_color,cheetah,deer,0.2
blind,human_similarity_color,cheetah,dolphin,0.1
blind,human_similarity_color,cheetah,elephant,0.3
blind,human_similarity_color,cheetah,flamingo,0.15
blind,human_similarity_color,cheetah,giraffe,0.55
blind,human_similarity_color,cheetah,goat,0.2
blind,human_similarity_color,cheetah,gorilla,0.3
blind,human_similarity_color,cheetah,grizzly,0.15
blind,human_similarity_color,cheetah,hippo,0.25
blind,human_similarity_color,cheetah,killerwhale,0.2
blind,human_similarity_color,cheetah,lion,0.4
blind,human_similarity_color,cheetah,llama,0.25
blind,human_similarity_color,cheetah,mammoth,0.1
blind,human_similarity_color,cheetah,panda,0.3
blind,human_similarity_color,cheetah,panther,0.25
blind,human_similarity_color,cheetah,pig,0.15
blind,human_similarity_color,cheetah,pigeon,0.2
blind,human_similarity_color,cheetah,polarbear,0.15
blind,human_similarity_color,cheetah,rhino,0.2
blind,human_similarity_color,cheetah,shark,0.1
blind,human_similarity_color,cheetah,sheep,0.1
blind,human_similarity_color,cheetah,skunk,0.15
blind,human_similarity_color,cheetah,sloth,0.3
blind,human_similarity_color,cheetah,swan,0.1
blind,human_similarity_color,cheetah,zebra,0.45
blind,human_similarity_color,crow,deer,0.05
blind,human_similarity_color,crow,dolphin,0.05
blind,human_similarity_color,crow,elephant,0.25
blind,human_similarity_color,crow,flamingo,0.25
blind,human_similarity_color,crow,giraffe,0.05
blind,human_similarity_color,crow,goat,0.1
blind,human_similarity_color,crow,gorilla,0.25
blind,human_similarity_color,crow,grizzly,0.25
blind,human_similarity_color,crow,hippo,0.2
blind,human_similarity_color,crow,killerwhale,0.05
blind,human_similarity_color,crow,lion,0.1
blind,human_similarity_color,crow,llama,0.25
blind,human_similarity_color,crow,mammoth,0.25
blind,human_similarity_color,crow,panda,0.2
blind,human_similarity_color,crow,panther,0.35
blind,human_similarity_color,crow,pig,0.2
blind,human_similarity_color,crow,pigeon,0.25
blind,human_similarity_color,crow,polarbear,0.05
blind,human_similarity_color,crow,rhino,0.3
blind,human_similarity_color,crow,shark,0.05
blind,human_similarity_color,crow,sheep,0.2
blind,human_similarity_color,crow,skunk,0.15
blind,human_similarity_color,crow,sloth,0.35
blind,human_similarity_color,crow,swan,0.15
blind,human_similarity_color,crow,zebra,0.1
blind,human_similarity_color,deer,dolphin,0.15
blind,human_similarity_color,deer,elephant,0.3
blind,human_similarity_color,deer,flamingo,0.1
blind,human_similarity_color,deer,giraffe,0.25
blind,human_similarity_color,deer,goat,0.4
blind,human_similarity_color,deer,gorilla,0.45
blind,human_similarity_color,deer,grizzly,0.4
blind,human_similarity_color,deer,hippo,0.4
blind,human_similarity_color,deer,killerwhale,0.2
blind,human_similarity_color,deer,lion,0.3
blind,human_similarity_color,deer,llama,0.3
blind,human_similarity_color,deer,mammoth,0.35
blind,human_similarity_color,deer,panda,0.2
blind,human_similarity_color,deer,panther,0.25
blind,human_similarity_color,deer,pig,0.3
blind,human_similarity_color,deer,pigeon,0.25
blind,human_similarity_color,deer,polarbear,0.45
blind,human_similarity_color,deer,rhino,0.2
blind,human_similarity_color,deer,shark,0.1
blind,human_similarity_color,deer,sheep,0.35
blind,human_similarity_color,deer,skunk,0.2
blind,human_similarity_color,deer,sloth,0.25
blind,human_similarity_color,deer,swan,0.2
blind,human_similarity_color,deer,zebra,0.05
blind,human_similarity_color,dolphin,elephant,0.2
blind,human_similarity_color,dolphin,flamingo,0.25
blind,human_similarity_color,dolphin,giraffe,0.15
blind,human_similarity_color,dolphin,goat,0.05
blind,human_similarity_color,dolphin,gorilla,0.1
blind,human_similarity_color,dolphin,grizzly,0.2
blind,human_similarity_color,dolphin,hippo,0.25
blind,human_similarity_color,dolphin,killerwhale,0.9
blind,human_similarity_color,dolphin,lion,0.05
blind,human_similarity_color,dolphin,llama,0.1
blind,human_similarity_color,dolphin,mammoth,0.1
blind,human_similarity_color,dolphin,panda,0.1
blind,human_similarity_color,dolphin,panther,0.1
blind,human_similarity_color,dolphin,pig,0.1
blind,human_similarity_color,dolphin,pigeon,0.4
blind,human_similarity_color,dolphin,polarbear,0.2
blind,human_similarity_color,dolphin,rhino,0.1
blind,human_similarity_color,dolphin,shark,0.8
blind,human_similarity_color,dolphin,sheep,0.15
blind,human_similarity_color,dolphin,skunk,0.2
blind,human_similarity_color,dolphin,sloth,0.2
blind,human_similarity_color,dolphin,swan,0.5
blind,human_similarity_color,dolphin,zebra,0.05
blind,human_similarity_color,elephant,flamingo,0.15
blind,human_similarity_color,elephant,giraffe,0.3
blind,human_similarity_color,elephant,goat,0.3
blind,human_similarity_color,elephant,gorilla,0.35
blind,human_similarity_color,elephant,grizzly,0.3
blind,human_similarity_color,elephant,hippo,0.35
blind,human_similarity_color,elephant,killerwhale,0.2
blind,human_similarity_color,elephant,lion,0.3
blind,human_similarity_color,elephant,llama,0.35
blind,human_similarity_color,elephant,mammoth,0.35
blind,human_similarity_color,elephant,panda,0.15
blind,human_similarity_color,elephant,panther,0.25
blind,human_similarity_color,elephant,pig,0.35
blind,human_similarity_color,elephant,pigeon,0.15
blind,human_similarity_color,elephant,polarbear,0.15
blind,human_similarity_color,elephant,rhino,0.4
blind,human_similarity_color,elephant,shark,0.1
blind,human_similarity_color,elephant,sheep,0.2
blind,human_similarity_color,elephant,skunk,0.25
blind,human_similarity_color,elephant,sloth,0.45
blind,human_similarity_color,elephant,swan,0.1
blind,human_similarity_color,elephant,zebra,0.15
blind,human_similarity_color,flamingo,giraffe,0
blind,human_similarity_color,flamingo,goat,0.05
blind,human_similarity_color,flamingo,gorilla,0.1
blind,human_similarity_color,flamingo,grizzly,0.1
blind,human_similarity_color,flamingo,hippo,0.1
blind,human_similarity_color,flamingo,killerwhale,0.25
blind,human_similarity_color,flamingo,lion,0.15
blind,human_similarity_color,flamingo,llama,0.1
blind,human_similarity_color,flamingo,mammoth,0
blind,human_similarity_color,flamingo,panda,0.2
blind,human_similarity_color,flamingo,panther,0.1
blind,human_similarity_color,flamingo,pig,0.25
blind,human_similarity_color,flamingo,pigeon,0.2
blind,human_similarity_color,flamingo,polarbear,0.2
blind,human_similarity_color,flamingo,rhino,0
blind,human_similarity_color,flamingo,shark,0.15
blind,human_similarity_color,flamingo,sheep,0
blind,human_similarity_color,flamingo,skunk,0
blind,human_similarity_color,flamingo,sloth,0.1
blind,human_similarity_color,flamingo,swan,0.35
blind,human_similarity_color,flamingo,zebra,0.05
blind,human_similarity_color,giraffe,goat,0.3
blind,human_similarity_color,giraffe,gorilla,0.35
blind,human_similarity_color,giraffe,grizzly,0.35
blind,human_similarity_color,giraffe,hippo,0.3
blind,human_similarity_color,giraffe,killerwhale,0.15
blind,human_similarity_color,giraffe,lion,0.45
blind,human_similarity_color,giraffe,llama,0.25
blind,human_similarity_color,giraffe,mammoth,0.25
blind,human_similarity_color,giraffe,panda,0.25
blind,human_similarity_color,giraffe,panther,0.35
blind,human_similarity_color,giraffe,pig,0.2
blind,human_similarity_color,giraffe,pigeon,0.05
blind,human_similarity_color,giraffe,polarbear,0.25
blind,human_similarity_color,giraffe,rhino,0.3
blind,human_similarity_color,giraffe,shark,0.1
blind,human_similarity_color,giraffe,sheep,0.25
blind,human_similarity_color,giraffe,skunk,0.25
blind,human_similarity_color,giraffe,sloth,0.45
blind,human_similarity_color,giraffe,swan,0.1
blind,human_similarity_color,giraffe,zebra,0.35
blind,human_similarity_color,goat,gorilla,0.35
blind,human_similarity_color,goat,grizzly,0.3
blind,human_similarity_color,goat,hippo,0.1
blind,human_similarity_color,goat,killerwhale,0.15
blind,human_similarity_color,goat,lion,0.35
blind,human_similarity_color,goat,llama,0.35
blind,human_similarity_color,goat,mammoth,0.55
blind,human_similarity_color,goat,panda,0.15
blind,human_similarity_color,goat,panther,0.3
blind,human_similarity_color,goat,pig,0.5
blind,human_similarity_color,goat,pigeon,0.3
blind,human_similarity_color,goat,polarbear,0.3
blind,human_similarity_color,goat,rhino,0.35
blind,human_similarity_color,goat,shark,0.05
blind,human_similarity_color,goat,sheep,0.65
blind,human_similarity_color,goat,skunk,0.25
blind,human_similarity_color,goat,sloth,0.4
blind,human_similarity_color,goat,swan,0.3
blind,human_similarity_color,goat,zebra,0.1
blind,human_similarity_color,gorilla,grizzly,0.4
blind,human_similarity_color,gorilla,hippo,0.35
blind,human_similarity_color,gorilla,killerwhale,0.15
blind,human_similarity_color,gorilla,lion,0.45
blind,human_similarity_color,gorilla,llama,0.25
blind,human_similarity_color,gorilla,mammoth,0.35
blind,human_similarity_color,gorilla,panda,0.25
blind,human_similarity_color,gorilla,panther,0.4
