C1,C2,S1,S2,Category,V1,V2,S_01,S_02,S_03,S_04,S_05,S_07,S_08,S_09,S_10,S_11,S_12,S_13,S_14,S_16,S_17,S_18,S_19,S_20,S_21,S_22,S_23,S_24,CB_06,CB_08,CB_09,CB_14,CB_15,CB_18,CB_19,CB_22,CB_23,CB_24,CB_25,CB_26,CB_27,CB_28,CB_29,CB_30,CB_31,CB_32,CB_33,CB_34,CB_35,CB_37,CB_38,CB_40,CB_41,AMT_av
Touch,Sight,Touch,Sight,Perception,pinch,scan,1,1,3,2,3,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,,1,2,4,1,1,,1,1,1,1,2,1,1,1,2,1,7,1,1,1,1,4,1.769230769
Touch,Touch,Touch,Touch,Perception,pinch,scrape,1,3,3,2,5,2,1,2,1,1,1,1,5,2,1,5,3,3,2,2,4,1,3,2,2,1,2,5,3,3,,1,3,1,1,4,1,6,2,5,4,1,4,1,1,1,3,2.857142857
Touch,Amodal,Touch,Amodal,Perception,pinch,scrutinize,1,1,2,1,6,1,1,1,1,1,1,1,4,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,1,,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1.961538462
Touch,Amodal,Touch,Amodal,Perception,pinch,search,1,1,2,1,3,1,2,3,1,1,1,1,5,1,1,1,1,2,2,2,1,1,2,1,1,1,1,4,1,1,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2
Touch,Sight,Touch,Sight,Perception,pinch,see,1,1,1,2,5,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,4,1.344827586
Touch,Sight,Touch,Sight,Perception,pinch,spot,5,1,1,1,5,1,1,1,1,1,1,1,5,2,1,1,1,1,2,1,1,1,1,1,2,1,1,4,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1.612903226
Touch,Sight,Touch,Sight,Perception,pinch,stare,1,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,3,1,1,,1,1,1,1,3,1,1,1,1,1,7,1,1,1,1,2,2.071428571
Touch,Touch,Touch,Touch,Perception,pinch,stroke,3,1,2,4,5,1,2,3,6,1,2,1,5,2,1,2,1,4,2,2,4,1,1,2,2,1,3,5,1,3,,2,3,5,1,4,1,6,1,3,4,4,4,1,3,1,3,2.166666667
Touch,Amodal,Touch,Amodal,Perception,pinch,study,1,1,1,1,4,1,2,1,2,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,1,,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1.28
Touch,Touch,Touch,Touch,Perception,pinch,tap,1,6,3,1,4,2,1,2,6,2,5,1,5,3,1,2,3,4,4,2,6,1,4,2,2,2,2,5,1,1,,3,5,5,1,2,1,3,3,4,4,4,4,1,3,2,3,2.714285714
Touch,Amodal,Touch,Mental,Perception,pinch,think,6,1,2,1,3,1,5,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1.576923077
Touch,Touch,Touch,Touch,Perception,pinch,tickle,1,6,4,5,4,3,1,3,6,3,2,1,5,3,7,5,3,4,4,2,6,1,4,2,2,1,2,4,1,3,,3,2,1,1,4,3,6,1,4,4,6,1,4,2,3,1,2.888888889
Touch,Amodal,Touch,Mental,Perception,pinch,tolerate,1,1,1,1,4,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1.962962963
Touch,Touch,Touch,Touch,Perception,pinch,touch,4,4,4,4,3,4,1,4,6,3,6,4,6,3,7,1,4,6,5,2,6,1,4,2,2,1,2,6,3,3,,3,3,5,1,1,1,6,2,4,4,7,4,1,1,3,3,4.357142857
Touch,Amodal,Touch,Mental,Perception,pinch,understand,2,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2
Touch,Sight,Touch,Sight,Perception,pinch,view,1,1,1,2,4,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,2,1,1,1,1,4,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1.653846154
Touch,Sight,Touch,Sight,Perception,pinch,watch,1,1,2,2,3,2,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1.678571429
Amodal,Touch,Mental,Touch,Perception,plan,prod,1,1,1,3,3,1,2,1,1,1,3,1,4,2,1,1,3,1,2,1,1,1,2,1,1,5,2,5,2,1,,1,1,1,1,3,2,1,1,5,4,7,1,1,1,1,2,1.884615385
Amodal,Amodal,Mental,Amodal,Perception,plan,question,1,2,2,5,5,2,3,1,5,3,3,1,3,2,2,1,2,1,4,1,1,1,2,3,2,5,2,6,3,1,,2,1,1,1,3,7,4,1,2,2,4,1,1,3,3,5,1.928571429
Amodal,Amodal,Mental,Amodal,Perception,plan,recognize,5,3,2,3,5,1,3,2,6,1,1,1,3,2,1,4,2,3,1,1,4,1,1,1,2,1,2,6,1,1,,1,1,1,1,4,4,4,1,1,1,1,1,1,4,1,1,1.555555556
Amodal,Amodal,Mental,Mental,Perception,plan,recollect,1,4,2,1,5,1,4,3,4,1,1,1,4,2,3,6,1,3,2,2,4,1,1,1,1,1,1,5,1,1,,1,1,1,1,3,5,4,2,1,1,6,3,1,2,1,2,1.692307692
Amodal,Amodal,Mental,Mental,Perception,plan,remember,1,3,4,1,4,2,4,3,5,1,1,1,4,1,1,2,1,6,3,2,4,1,2,3,2,6,3,5,3,1,,1,1,1,1,3,6,4,1,1,1,7,1,4,5,4,3,2.115384615
Amodal,Touch,Mental,Touch,Perception,plan,rub,1,1,2,1,3,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,1,3,1,1,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1.344827586
Amodal,Sight,Mental,Sight,Perception,plan,scan,1,3,1,2,5,4,1,1,4,4,3,1,4,1,1,4,2,3,3,1,1,1,2,1,2,5,2,5,3,1,,1,1,1,1,3,2,1,1,1,2,1,,1,4,1,4,1.692307692
Amodal,Touch,Mental,Touch,Perception,plan,scrape,1,1,1,2,4,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.555555556
Amodal,Amodal,Mental,Amodal,Perception,plan,scrutinize,1,2,4,4,4,4,4,1,6,1,5,1,5,2,3,6,4,6,4,1,2,1,2,3,2,6,3,5,3,1,,1,2,1,1,2,3,4,1,1,1,7,1,4,7,3,4,2.423076923
Amodal,Amodal,Mental,Amodal,Perception,plan,search,1,4,1,4,5,2,2,1,5,1,1,1,4,1,5,2,5,3,4,2,3,1,3,1,3,2,3,5,1,2,,1,1,1,1,5,5,4,1,1,1,7,1,1,4,3,2,2.461538462
Amodal,Sight,Mental,Sight,Perception,plan,see,1,4,3,1,3,3,3,2,5,1,3,1,3,2,1,1,1,2,2,2,3,1,2,1,2,2,3,5,3,1,,1,1,1,1,4,4,4,1,3,1,1,1,1,4,1,1,2.037037037
Amodal,Sight,Mental,Sight,Perception,plan,spot,1,2,1,1,5,1,1,1,1,1,1,2,3,2,1,1,1,3,1,1,1,1,2,1,1,2,1,4,1,1,,1,1,1,1,3,1,1,1,1,1,1,1,1,5,1,1,1.846153846
Amodal,Sight,Mental,Sight,Perception,plan,stare,1,1,1,1,3,2,3,2,1,1,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,1,2,4,1,1,,1,1,1,1,1,5,1,1,1,1,7,1,1,1,1,3,1.884615385
Amodal,Touch,Mental,Touch,Perception,plan,stroke,1,1,1,1,1,1,6,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,2,1,1,1,1,5,1,1,,1,1,1,1,1,1,1,1,1,1,7,1,1,2,1,2,1.37037037
Amodal,Amodal,Mental,Amodal,Perception,plan,study,1,4,5,5,5,2,4,6,5,4,5,1,5,2,7,2,5,4,5,1,3,1,2,2,1,6,2,6,3,4,,2,2,5,1,3,7,5,1,2,1,7,4,1,5,1,4,2.76
Amodal,Touch,Mental,Touch,Perception,plan,tap,1,1,1,5,4,1,3,1,2,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1.518518519
Amodal,Amodal,Mental,Mental,Perception,plan,think,1,5,3,4,3,5,4,3,7,4,2,1,4,3,7,6,4,7,4,5,4,4,4,3,2,3,4,6,5,5,,1,2,1,1,3,5,4,1,4,3,7,1,1,4,1,5,4.24137931
Amodal,Touch,Mental,Touch,Perception,plan,tickle,1,1,1,1,7,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.555555556
Amodal,Amodal,Mental,Mental,Perception,plan,tolerate,1,1,1,1,5,2,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,4,3,4,1,1,,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2
Amodal,Touch,Mental,Touch,Perception,plan,touch,1,1,1,2,5,1,2,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,2,1,1,2,1,4,1,1,,1,1,1,1,3,2,1,1,1,1,1,1,1,4,1,1,1.653846154
Amodal,Amodal,Mental,Mental,Perception,plan,understand,2,2,3,5,5,4,3,5,5,1,4,1,5,1,7,2,1,5,4,2,1,1,1,2,2,5,2,5,2,3,,1,1,1,1,3,4,2,1,3,1,7,2,1,6,3,5,2.571428571
Amodal,Sight,Mental,Sight,Perception,plan,view,1,4,2,5,5,3,3,1,4,1,1,1,2,1,3,2,1,4,2,1,1,3,2,1,1,2,2,4,1,1,,1,1,1,1,3,4,4,1,1,1,5,3,1,4,1,1,2.296296296
Amodal,Sight,Mental,Sight,Perception,plan,watch,1,3,3,2,5,1,2,3,5,1,2,1,4,2,3,1,2,2,3,2,2,1,2,2,2,6,1,5,1,1,,1,1,1,1,4,5,4,1,2,1,1,2,1,3,2,3,2.296296296
Touch,Amodal,Touch,Amodal,Perception,prod,question,1,3,2,1,6,7,2,1,2,7,7,1,5,5,1,1,4,4,6,3,1,4,5,1,2,2,6,6,5,1,,1,4,1,1,3,3,7,1,5,3,7,5,1,2,1,6,4.12
Touch,Amodal,Touch,Amodal,Perception,prod,recognize,1,1,1,3,4,3,5,1,2,1,4,1,4,2,1,1,1,2,2,2,1,2,2,1,1,1,1,4,1,1,,1,1,1,1,4,1,1,1,2,1,6,1,1,1,1,4,1.703703704
Touch,Amodal,Touch,Mental,Perception,prod,recollect,1,1,1,1,4,5,3,1,1,1,1,1,3,2,1,1,1,3,1,2,1,1,2,1,1,1,1,4,3,1,,1,1,1,1,3,3,4,1,3,1,7,1,1,1,1,2,2.037037037
Touch,Amodal,Touch,Mental,Perception,prod,remember,2,1,1,1,5,4,2,1,3,1,1,1,3,3,1,1,1,3,3,3,1,2,2,1,2,1,1,3,2,1,,1,1,1,1,3,2,4,1,1,1,7,3,1,1,1,1,2.222222222
Touch,Touch,Touch,Touch,Perception,prod,rub,4,5,3,2,4,4,4,4,6,1,6,4,5,1,1,5,3,5,4,2,6,1,2,2,2,2,4,5,5,1,,2,2,1,1,4,1,5,1,6,1,6,4,1,2,2,1,2.75862069
Touch,Sight,Touch,Sight,Perception,prod,scan,1,3,2,5,3,1,2,1,2,1,6,1,5,2,3,1,1,4,2,2,1,2,2,2,2,1,2,5,3,1,,1,1,1,1,5,2,2,1,3,4,1,2,1,1,1,3,2.5
Touch,Touch,Touch,Touch,Perception,prod,scrape,1,3,2,4,5,4,2,1,4,1,1,4,4,1,1,5,2,5,2,2,1,1,2,2,2,1,4,6,6,2,,2,2,1,1,4,2,2,1,4,4,6,4,1,1,1,6,2.807692308
Touch,Amodal,Touch,Amodal,Perception,prod,scrutinize,1,3,4,1,5,1,3,1,4,5,6,1,5,2,6,1,3,4,5,2,1,1,3,1,1,2,5,6,6,1,,1,3,1,1,3,2,4,1,5,3,7,4,1,1,2,5,2.571428571
Touch,Amodal,Touch,Amodal,Perception,prod,search,1,1,1,1,5,5,3,1,5,6,7,1,5,2,1,4,1,2,4,3,3,3,2,3,2,1,2,4,3,1,,4,1,1,1,5,1,5,1,3,2,3,5,1,4,3,3,3.259259259
Touch,Sight,Touch,Sight,Perception,prod,see,1,1,1,5,2,1,2,1,3,1,1,1,2,2,1,1,1,2,3,2,1,2,1,1,1,1,2,4,3,1,,1,1,1,1,3,1,1,1,3,1,4,3,1,1,1,5,1.703703704
Touch,Sight,Touch,Sight,Perception,prod,spot,1,1,1,2,3,1,4,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,1,,1,1,1,1,3,1,1,1,4,1,1,2,1,1,1,4,1.9
Touch,Sight,Touch,Sight,Perception,prod,stare,1,3,1,6,4,2,4,1,1,1,1,1,4,2,2,1,1,1,3,2,1,1,3,1,2,1,1,4,3,1,,1,1,1,1,5,1,1,1,2,1,7,1,1,1,1,5,2.307692308
Touch,Touch,Touch,Touch,Perception,prod,stroke,1,4,3,5,5,3,1,3,5,1,3,4,5,2,1,1,3,5,4,2,5,1,2,2,2,2,3,5,1,1,,3,4,1,1,4,1,5,1,5,1,1,4,1,3,3,2,2.703703704
Touch,Amodal,Touch,Amodal,Perception,prod,study,1,1,2,5,1,4,6,1,2,1,7,1,5,2,1,1,1,3,4,1,1,4,2,1,4,1,2,6,4,1,,1,1,1,1,5,1,6,1,5,1,5,1,1,2,1,4,2.32
Touch,Touch,Touch,Touch,Perception,prod,tap,1,5,3,4,6,1,3,6,6,1,6,7,6,4,1,4,3,6,4,4,6,1,2,3,4,2,5,5,5,1,,4,3,1,1,4,3,5,2,5,1,5,4,4,1,7,6,4.037037037
Touch,Amodal,Touch,Mental,Perception,prod,think,1,2,1,1,3,6,3,1,1,1,3,1,3,2,6,1,1,2,4,2,1,4,1,1,2,1,2,4,4,1,,1,1,1,1,4,1,1,1,4,1,7,3,1,2,1,1,1.925925926
Touch,Touch,Touch,Touch,Perception,prod,tickle,5,7,6,5,5,3,2,1,2,1,1,1,5,2,1,1,2,2,2,3,6,1,6,2,2,1,3,6,4,3,,1,2,1,1,4,1,6,1,5,3,1,4,1,3,1,6,2.777777778
Touch,Amodal,Touch,Mental,Perception,prod,tolerate,1,1,1,1,4,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2.107142857
Touch,Touch,Touch,Touch,Perception,prod,touch,1,4,4,4,5,3,3,4,5,2,1,4,6,5,1,5,5,5,5,2,5,1,3,2,3,2,6,6,4,3,,3,4,6,1,4,3,6,3,5,1,6,1,1,2,4,3,4.814814815
Touch,Amodal,Touch,Mental,Perception,prod,understand,1,1,1,2,3,1,2,1,2,1,2,1,4,2,1,1,1,3,4,1,1,3,2,1,2,1,1,5,5,1,,1,1,1,1,3,5,5,1,5,1,7,1,1,2,1,2,2.269230769
Touch,Sight,Touch,Sight,Perception,prod,view,1,1,1,1,3,3,4,1,2,1,5,1,5,2,1,1,1,2,4,2,1,3,2,2,2,1,1,4,4,1,,1,1,1,1,4,2,4,1,4,1,5,1,1,2,1,4,1.8
Touch,Sight,Touch,Sight,Perception,prod,watch,1,1,1,2,3,1,4,1,1,3,1,1,3,1,2,1,2,3,2,1,1,1,2,1,1,1,1,5,4,1,,1,2,1,1,3,2,1,1,1,1,6,1,1,1,1,1,2.222222222
Amodal,Amodal,Amodal,Amodal,Perception,question,recognize,1,1,3,1,6,3,4,4,5,1,4,1,4,2,1,1,2,4,3,3,1,1,2,2,2,2,4,5,2,1,,2,2,5,2,4,5,5,1,2,1,4,4,1,3,1,2,2.111111111
Amodal,Amodal,Amodal,Mental,Perception,question,recollect,1,2,4,1,5,3,2,1,6,1,6,4,5,1,6,2,1,4,2,2,1,1,2,2,1,6,4,5,3,4,,2,1,6,1,4,6,4,1,3,4,7,3,2,5,2,2,2.214285714
Amodal,Amodal,Amodal,Mental,Perception,question,remember,1,2,3,1,5,3,3,2,5,1,4,1,2,2,6,1,1,4,3,1,5,2,2,1,2,3,2,6,1,3,,1,1,5,1,3,2,4,1,4,1,6,3,1,1,2,3,1.814814815
Amodal,Touch,Amodal,Touch,Perception,question,rub,1,1,1,2,3,3,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,3,1,1,1,1,2,1,1,,1,1,1,1,2,1,1,1,1,1,7,1,1,1,1,1,1.636363636
Amodal,Sight,Amodal,Sight,Perception,question,scan,4,4,3,5,5,4,3,1,5,1,1,1,4,3,1,1,1,5,4,2,1,3,2,1,1,3,2,5,3,1,,1,1,1,1,4,3,6,1,4,1,3,1,2,5,4,1,2.615384615
Amodal,Touch,Amodal,Touch,Perception,question,scrape,1,1,1,4,4,5,2,1,1,1,1,1,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,4,1,1,,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1.37037037
Amodal,Amodal,Amodal,Amodal,Perception,question,scrutinize,4,5,7,6,5,6,2,1,6,4,5,5,5,4,7,5,5,6,6,2,4,4,4,3,5,5,5,7,5,1,,2,2,1,3,7,3,7,1,6,3,1,2,5,5,2,5,4.925925926
Amodal,Amodal,Amodal,Amodal,Perception,question,search,1,1,5,5,6,4,6,4,6,5,5,7,5,3,6,2,2,7,5,3,2,1,4,2,2,3,2,6,5,5,,5,4,1,3,3,7,6,2,4,4,7,7,4,1,1,6,3.76
Amodal,Sight,Amodal,Sight,Perception,question,see,1,1,2,5,5,3,3,1,4,1,1,1,4,3,3,1,2,2,3,2,1,1,2,1,2,2,3,5,1,1,,2,1,5,1,3,4,5,1,1,1,4,3,1,2,1,3,1.961538462
Amodal,Sight,Amodal,Sight,Perception,question,spot,1,2,5,1,7,1,1,3,1,1,1,1,3,1,2,1,1,5,2,2,1,1,3,1,2,6,3,3,3,1,,1,1,1,1,3,4,4,1,1,1,1,5,1,1,1,2,1.962962963
Amodal,Sight,Amodal,Sight,Perception,question,stare,1,1,3,2,5,1,4,1,2,1,1,1,4,1,3,1,3,5,3,1,1,1,2,1,1,1,2,5,3,1,,2,1,1,1,4,1,4,1,1,1,1,4,1,3,3,3,2.653846154
Amodal,Touch,Amodal,Touch,Perception,question,stroke,1,1,1,1,3,1,1,1,1,1,5,1,4,1,1,1,1,3,1,1,1,1,2,1,1,1,1,4,1,1,,1,1,1,1,2,1,1,1,2,1,7,1,4,1,1,5,1.518518519
Amodal,Amodal,Amodal,Amodal,Perception,question,study,1,3,4,5,7,6,4,3,6,5,7,1,5,5,6,1,2,6,6,2,1,3,2,2,3,6,6,6,5,4,,3,3,5,2,4,4,6,2,5,4,7,5,4,4,3,6,3.538461538
Amodal,Touch,Amodal,Touch,Perception,question,tap,1,1,1,4,2,2,2,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4,1,1,,1,1,1,1,2,1,1,1,1,2,6,1,1,2,1,5,2.166666667
Amodal,Amodal,Amodal,Mental,Perception,question,think,1,5,4,5,6,5,4,5,7,5,7,4,5,5,6,2,5,7,7,1,2,1,2,4,2,6,2,6,5,4,,3,3,7,2,3,5,6,2,4,1,7,7,4,5,2,4,3.740740741
Amodal,Touch,Amodal,Touch,Perception,question,tickle,1,1,1,1,5,1,1,1,1,1,6,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.37037037
Amodal,Amodal,Amodal,Mental,Perception,question,tolerate,1,2,1,4,6,1,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,3,1,1,1,2,3,2,1,,1,1,1,1,2,3,4,1,1,5,1,2,1,1,1,1,2.115384615
Amodal,Touch,Amodal,Touch,Perception,question,touch,1,2,2,4,5,2,2,1,1,1,1,1,4,2,1,1,1,2,2,1,1,1,2,1,1,1,2,5,1,1,,1,1,1,1,3,5,2,1,5,1,7,3,1,5,1,3,1.428571429
Amodal,Amodal,Amodal,Mental,Perception,question,understand,5,4,4,5,4,5,3,4,4,1,7,1,4,3,6,2,1,5,5,3,4,1,4,1,3,3,5,6,3,1,,1,2,5,2,4,3,6,1,3,4,1,5,1,5,1,4,2.642857143
Amodal,Sight,Amodal,Sight,Perception,question,view,1,1,3,5,2,4,4,1,5,1,7,1,3,2,6,2,2,4,2,3,1,1,2,1,1,5,2,5,1,1,,1,1,5,1,3,5,5,1,1,3,6,1,4,5,2,2,2.037037037
Amodal,Sight,Amodal,Sight,Perception,question,watch,1,1,3,5,4,4,2,1,4,1,4,1,4,2,3,1,2,5,4,2,1,1,2,2,2,5,2,5,4,3,,1,1,1,1,2,4,5,1,2,4,7,4,1,3,1,3,2.259259259
Amodal,Amodal,Amodal,Mental,Perception,recognize,recollect,5,3,7,3,5,7,4,7,6,4,5,1,5,2,6,4,5,5,5,3,5,1,3,4,1,7,5,6,4,3,,5,4,5,3,4,5,4,3,3,7,7,4,7,4,7,6,4.060606061
Amodal,Amodal,Amodal,Mental,Perception,recognize,remember,6,3,6,5,6,7,4,7,7,4,5,4,6,7,6,2,6,6,7,2,5,1,3,2,1,5,6,6,5,7,,2,4,7,1,4,2,5,6,4,7,4,2,7,5,7,6,4.384615385
Amodal,Touch,Amodal,Touch,Perception,recognize,rub,1,1,2,2,5,1,1,1,1,1,1,1,3,2,1,1,1,1,3,1,1,1,1,1,2,1,2,5,1,1,,1,1,1,1,2,1,1,1,2,1,4,2,1,1,1,5,2.111111111
Amodal,Sight,Amodal,Sight,Perception,recognize,scan,2,5,6,1,6,4,2,5,5,1,1,1,5,2,2,5,1,4,4,2,1,3,2,2,2,1,6,6,5,4,,2,1,1,2,5,4,4,1,4,4,7,2,4,3,1,5,2.851851852
Amodal,Touch,Amodal,Touch,Perception,recognize,scrape,1,1,2,1,2,1,1,1,1,1,1,1,4,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,1,1,,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,4,1.592592593
Amodal,Amodal,Amodal,Amodal,Perception,recognize,scrutinize,4,3,5,5,6,4,3,3,6,1,5,2,5,3,6,6,4,5,5,1,1,1,1,5,2,3,4,6,3,1,,3,1,5,2,4,2,5,1,1,1,4,2,1,5,1,6,3.185185185
Amodal,Amodal,Amodal,Amodal,Perception,recognize,search,2,1,5,2,6,4,2,1,4,5,4,1,5,3,7,1,1,5,4,2,2,1,2,3,2,5,3,5,3,1,,3,2,1,2,3,5,4,1,4,5,5,1,1,4,1,3,2.481481481
Amodal,Sight,Amodal,Sight,Perception,recognize,see,5,5,4,5,5,4,5,4,6,6,7,4,6,5,7,6,4,6,6,2,5,1,3,4,4,7,7,6,5,1,,2,4,4,3,4,6,5,4,6,5,5,5,1,5,1,6,4.75
Amodal,Sight,Amodal,Sight,Perception,recognize,spot,3,3,5,5,6,6,4,7,4,6,5,4,6,5,6,1,2,6,5,4,3,4,6,3,4,3,4,4,4,5,,4,3,1,3,4,2,6,2,4,7,7,4,7,2,1,5,5.423076923
Amodal,Sight,Amodal,Sight,Perception,recognize,stare,1,3,4,1,6,2,1,3,3,1,3,3,5,3,7,1,4,5,4,2,3,3,2,2,2,2,4,5,2,1,,1,1,4,1,4,2,4,2,4,2,4,3,4,3,1,5,3.423076923
Amodal,Touch,Amodal,Touch,Perception,recognize,stroke,1,1,1,1,5,1,4,1,2,1,1,1,4,2,1,1,1,1,2,2,1,1,1,1,1,1,3,5,1,1,,1,1,1,1,1,3,1,1,1,1,7,3,1,3,1,6,1.964285714
Amodal,Amodal,Amodal,Amodal,Perception,recognize,study,5,2,5,4,4,5,5,1,3,5,7,1,5,3,3,1,3,5,4,3,3,1,3,2,1,6,5,5,4,3,,2,1,5,1,4,5,5,3,2,4,3,4,1,3,1,5,3.689655172
Amodal,Touch,Amodal,Touch,Perception,recognize,tap,1,3,2,5,6,1,4,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1,1,3,1,1,5,1,1,,1,1,1,1,1,2,1,1,1,1,3,3,1,3,1,1,1.592592593
Amodal,Amodal,Amodal,Mental,Perception,recognize,think,5,6,4,4,5,3,2,5,5,4,2,1,4,2,1,3,1,6,3,3,1,1,4,2,3,4,3,6,3,4,,3,1,1,2,3,2,5,4,2,1,7,3,4,4,1,5,2.62962963
Amodal,Touch,Amodal,Touch,Perception,recognize,tickle,1,1,1,1,7,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1.5
Amodal,Amodal,Amodal,Mental,Perception,recognize,tolerate,1,1,2,1,4,2,3,1,1,1,1,1,2,2,1,1,1,1,3,1,1,1,2,2,1,5,4,4,2,1,,1,2,1,1,2,1,1,1,1,1,4,4,4,1,2,1,2
Amodal,Touch,Amodal,Touch,Perception,recognize,touch,1,4,3,2,5,4,2,2,1,1,1,1,5,1,1,1,3,2,4,1,1,1,2,1,1,2,2,5,2,3,,1,1,5,1,3,3,1,1,3,1,5,3,4,3,1,5,2.296296296
Amodal,Amodal,Amodal,Mental,Perception,recognize,understand,4,3,7,5,6,6,4,6,4,5,5,7,5,4,6,4,4,6,6,3,1,1,4,4,5,6,7,7,4,4,,3,4,7,2,5,5,4,6,4,5,7,3,7,6,4,6,4.3
Amodal,Sight,Amodal,Sight,Perception,recognize,view,3,3,5,5,5,3,4,4,5,7,6,4,5,5,7,3,4,5,5,2,6,2,2,2,1,5,6,5,4,1,,1,2,5,2,4,4,5,3,3,3,7,4,4,3,3,5,3.576923077
Amodal,Sight,Amodal,Sight,Perception,recognize,watch,1,4,4,5,4,3,5,2,2,1,1,1,5,2,6,2,4,3,3,2,4,4,4,1,2,3,5,5,4,2,,1,1,1,1,4,1,4,3,3,2,5,4,4,3,3,5,2.481481481
Amodal,Amodal,Mental,Mental,Perception,recollect,remember,6,7,7,7,6,7,4,7,6,7,6,1,6,6,7,7,7,7,7,6,7,1,7,7,6,7,7,7,5,7,,4,7,7,4,5,4,7,7,7,7,7,7,7,6,7,7,6
Amodal,Touch,Mental,Touch,Perception,recollect,rub,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,5,1,1,,1,1,1,1,3,1,1,1,1,1,7,1,2,2,1,3,1.576923077
Amodal,Sight,Mental,Sight,Perception,recollect,scan,1,2,5,1,4,4,1,3,5,5,1,1,4,1,7,4,1,5,3,3,1,1,2,1,1,3,3,5,3,3,,2,1,1,1,3,3,2,1,3,1,3,2,4,4,1,5,2
Amodal,Touch,Mental,Touch,Perception,recollect,scrape,4,1,2,1,3,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,4,1,1,,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1.846153846
Amodal,Amodal,Mental,Amodal,Perception,recollect,scrutinize,1,2,4,1,4,3,4,2,4,1,2,1,4,2,3,3,2,5,3,1,1,1,3,1,2,5,3,5,3,2,,3,2,6,2,3,4,4,1,3,1,7,1,4,5,1,3,2.4
